"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"KLK6_CVDI"	"KLK6"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00335299229213335	0.0105639067836009	0.750939512622695	2	"pan"
"LEP_CVDI"	"LEP"	"Waist-hip ratio"	"rs12537573"	-0.0144546649145861	0.0249671484888305	0.562624686915214	2	"pan"
"LEP_CVDI"	"LEP"	"Waist-hip ratio"	"rs1558902"	0.0221870047543582	0.0269413629160063	0.410206998692259	2	"pan"
"LEP_CVDI"	"LEP"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.00247460568329837	0.0183126442198618	0.892508310989765	2	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"rs10505752"	-0.00187617260787992	0.0225140712945591	0.933586496294755	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"rs1344674"	0.0836320191158901	0.020310633213859	3.82760283509305e-05	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"rs2305482"	0.0812250332889481	0.0239680426098535	0.00070176440293594	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"rs2511241"	0.0200688073394495	0.0206422018348624	0.330940007555672	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"rs61896047"	-0.0258939580764488	0.0191122071516646	0.175468950513596	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"rs6686271"	0.0251046025104602	0.0282426778242678	0.374062797490883	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"rs9264875"	0.189380530973451	0.0292035398230088	8.88209992612339e-11	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0417750537581358	0.0247719264970485	0.0917212918851762	7	"pan"
"MB_CVDI"	"MB"	"Waist-hip ratio"	"rs10741929"	-0.00256739409499358	0.024390243902439	0.916166996259808	2	"pan"
"MB_CVDI"	"MB"	"Waist-hip ratio"	"rs61869036"	0.0014792899408284	0.0355029585798817	0.966764427019273	2	"pan"
"MB_CVDI"	"MB"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00126989482192521	0.0201033511812795	0.94963247526281	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"Waist-hip ratio"	"rs12601658"	-0.0269413629160063	0.0332805071315372	0.41821391318549	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Waist-hip ratio"	"rs2228467"	-0.014760147601476	0.023370233702337	0.527662046790784	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Waist-hip ratio"	"rs2888526"	-0.00820953870211102	0.0144644253322909	0.570328634657464	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Waist-hip ratio"	"rs9811380"	-0.0145395799676898	0.0323101777059774	0.65271044057584	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0123375062639734	0.0108648373469473	0.256147248925835	4	"pan"
"MMP-1_CVDI"	"MMP-1"	"Waist-hip ratio"	"rs12141791"	-0.142340168878166	0.0253317249698432	1.92012934444187e-08	5	"pan"
"MMP-1_CVDI"	"MMP-1"	"Waist-hip ratio"	"rs2958130"	0.0420499342969777	0.0236530880420499	0.0754403596268004	5	"pan"
"MMP-1_CVDI"	"MMP-1"	"Waist-hip ratio"	"rs471994"	0.0027972027972028	0.00559440559440559	0.617075077451974	5	"pan"
"MMP-1_CVDI"	"MMP-1"	"Waist-hip ratio"	"rs6993770"	0.00242914979757085	0.0153846153846154	0.874539745432806	5	"pan"
"MMP-1_CVDI"	"MMP-1"	"Waist-hip ratio"	"rs76036957"	0.110058512120368	0.0295346893285038	0.000194222455174173	5	"pan"
"MMP-1_CVDI"	"MMP-1"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.00194623310066857	0.0173096366320309	0.910477401114357	5	"pan"
"MMP-10_CVDI"	"MMP-10"	"Waist-hip ratio"	"rs17860955"	-0.0062965590634977	0.0062078751330259	0.310446438696633	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"Waist-hip ratio"	"rs601338"	0.078239608801956	0.0146699266503667	9.6426067302283e-08	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0065424625697407	0.0303400924770652	0.829270300070326	2	"pan"
"MMP-12_CVDI"	"MMP-12"	"Waist-hip ratio"	"rs12975366"	0.00373134328358209	0.0248756218905473	0.880764615259515	2	"pan"
"MMP-12_CVDI"	"MMP-12"	"Waist-hip ratio"	"rs72981675"	-0.00208904556730644	0.00391696043869957	0.593802857207703	2	"pan"
"MMP-12_CVDI"	"MMP-12"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00194822509103719	0.0038692861717187	0.614605604124218	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"Waist-hip ratio"	"rs11668189"	0.0466786355475763	0.0377019748653501	0.215680749361015	3	"pan"
"MMP-3_CVDI"	"MMP-3"	"Waist-hip ratio"	"rs2267373"	0.0859649122807017	0.0315789473684211	0.00648445219665541	3	"pan"
"MMP-3_CVDI"	"MMP-3"	"Waist-hip ratio"	"rs632478"	0.00103626943005181	0.00414507772020725	0.802587348634153	3	"pan"
"MMP-3_CVDI"	"MMP-3"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.00299385135236673	0.00840730697722892	0.721764845482354	3	"pan"
"MMP-7_CVDI"	"MMP-7"	"Waist-hip ratio"	"rs11568819"	-0.00429799426934097	0.00698424068767908	0.538300749018723	3	"pan"
"MMP-7_CVDI"	"MMP-7"	"Waist-hip ratio"	"rs62133135"	0.0230061349693252	0.0306748466257669	0.453254704753736	3	"pan"
"MMP-7_CVDI"	"MMP-7"	"Waist-hip ratio"	"rs9427716"	-0.023094688221709	0.023094688221709	0.317310507862914	3	"pan"
"MMP-7_CVDI"	"MMP-7"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00456354563915142	0.00653190080750103	0.484767616828171	3	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs10103048"	-0.022911051212938	0.0269541778975741	0.395325086245385	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs10418923"	-0.0583717357910906	0.0337941628264209	0.0841186947979136	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs10753459"	0.0787545787545788	0.0238095238095238	0.000940681012056672	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs1150754"	0.302139037433155	0.0307486631016043	8.69311079910215e-23	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs187961334"	0.00283898877923482	0.0201433013383804	0.887917660212596	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs34097845"	0.0163230240549828	0.0128865979381443	0.205274503664272	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs6034875"	0.0478723404255319	0.023936170212766	0.0455002638963584	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs6782407"	0.0821256038647343	0.0338164251207729	0.0151584388774394	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs7502971"	0.0322003577817531	0.035778175313059	0.368120250693519	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"rs757081"	0.115071283095723	0.0183299389002037	3.43446309409278e-10	10	"pan"
"MPO_CVDI"	"MPO"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0503648386131429	0.0250245459549804	0.0441548866241428	10	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Waist-hip ratio"	"rs198389"	-0.0160226201696513	0.00848256361922714	0.058906718615662	1	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Waist-hip ratio"	"All - Wald ratio"	-0.0160226201696513	0.00848256361922714	0.058906718615662	1	"pan"
"OPG_CVDI"	"OPG"	"Waist-hip ratio"	"rs114165349"	-0.0600250104210088	0.0279283034597749	0.0316142920709394	5	"pan"
"OPG_CVDI"	"OPG"	"Waist-hip ratio"	"rs17600346"	0.0302684180468304	0.0262707024557396	0.249249615183582	5	"pan"
"OPG_CVDI"	"OPG"	"Waist-hip ratio"	"rs2465390"	0.000580720092915215	0.0116144018583043	0.960122388323255	5	"pan"
"OPG_CVDI"	"OPG"	"Waist-hip ratio"	"rs28929474"	-0.0491228070175439	0.0256140350877193	0.0551353332077375	5	"pan"
"OPG_CVDI"	"OPG"	"Waist-hip ratio"	"rs704"	0.0170068027210884	0.0122448979591837	0.164866539747909	5	"pan"
"OPG_CVDI"	"OPG"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.000532189195545849	0.0125489404268008	0.96617257882125	5	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs12497115"	0.0294478527607362	0.0319018404907975	0.355967119733731	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs13089722"	-0.049273531269741	0.0202147820593809	0.0147892142217614	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs13109404"	-0.168073136427567	0.0274261603375527	8.8875956583779e-10	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs139689864"	0.0319905213270142	0.0337677725118483	0.34345107683441	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs151199595"	0.00813480534572923	0.0331202789076119	0.805981023569994	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs1687479"	0.00136612021857923	0.0286885245901639	0.962019851444415	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs17372936"	-0.0117021276595745	0.0234042553191489	0.617075077451974	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs2262535"	0.00395778364116095	0.0296833773087071	0.893929766752772	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs490358"	0.0130311614730878	0.0056657223796034	0.0214482200433516	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs7137828"	0.128099173553719	0.0275482093663912	3.31935028874294e-06	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"rs7808353"	0.0102622576966933	0.0307867730900798	0.738882680363527	11	"pan"
"PAPPA_CVDI"	"PAPPA"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.00657069601515235	0.0126394689816058	0.603164373288954	11	"pan"
"PAR-1_CVDI"	"PAR-1"	"Waist-hip ratio"	"rs10761741"	-0.0756302521008403	0.0178571428571429	2.28252750712357e-05	2	"pan"
"PAR-1_CVDI"	"PAR-1"	"Waist-hip ratio"	"rs250727"	-0.0032599837000815	0.0146699266503667	0.824140895741885	2	"pan"
"PAR-1_CVDI"	"PAR-1"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0324212418382301	0.0354968886264964	0.361056144080742	2	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Waist-hip ratio"	"rs10761741"	-0.0782608695652174	0.0184782608695652	2.28252750712358e-05	6	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Waist-hip ratio"	"rs11594179"	0.131616595135908	0.0300429184549356	1.18161695324957e-05	6	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Waist-hip ratio"	"rs11639051"	0.0318559556786704	0.0277008310249307	0.2501438712743	6	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Waist-hip ratio"	"rs11770907"	-0.0883280757097792	0.0315457413249211	0.00511026066085587	6	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Waist-hip ratio"	"rs4541868"	0.00968054211035818	0.021297192642788	0.649436283726755	6	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Waist-hip ratio"	"rs68066031"	0.0369942196531792	0.0138728323699422	0.00766076113517946	6	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.00603391698494003	0.0277986636709587	0.828163294866955	6	"pan"
"PECAM-1_CVDI"	"PECAM-1"	"Waist-hip ratio"	"rs11600151"	-0.0329428989751098	0.0256222547584187	0.198542793686662	2	"pan"
"PECAM-1_CVDI"	"PECAM-1"	"Waist-hip ratio"	"rs507666"	-0.00369761709120789	0.00493015612161052	0.453254704753736	2	"pan"
"PECAM-1_CVDI"	"PECAM-1"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00474174460533286	0.00542638012007728	0.382209749669122	2	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"rs10781366"	-0.0394036208732694	0.0212992545260916	0.0643135495912274	7	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"rs10819317"	-0.0372623574144487	0.0182509505703422	0.0411846073972877	7	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"rs11114010"	0.00283007970428555	0.00421624119209888	0.502072187708174	7	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"rs137888578"	-0.00455314166775075	0.0212046311955249	0.829982567103953	7	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"rs138989232"	-0.000226449275362319	0.0185688405797101	0.990269941655945	7	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"rs28815022"	0.0565217391304348	0.0289855072463768	0.0511761190432773	7	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"rs760077"	0.106293706293706	0.027972027972028	0.00014469608785024	7	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.00221309954785118	0.00792054052202667	0.779928132147564	7	"pan"
"PTX3_CVDI"	"PTX3"	"Waist-hip ratio"	"rs11130319"	0.19047619047619	0.0280112044817927	1.04619150882892e-11	4	"pan"
"PTX3_CVDI"	"PTX3"	"Waist-hip ratio"	"rs35524242"	-0.00320398718405126	0.00533997864008544	0.548506235500147	4	"pan"
"PTX3_CVDI"	"PTX3"	"Waist-hip ratio"	"rs869463"	0.00530660377358491	0.0123820754716981	0.668235141795249	4	"pan"
"PTX3_CVDI"	"PTX3"	"Waist-hip ratio"	"rs9859018"	-0.0417070805043647	0.0193986420950533	0.031555214782181	4	"pan"
"PTX3_CVDI"	"PTX3"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.00119015724018854	0.019389122329679	0.951054406736172	4	"pan"
"PlGF_CVDI"	"PlGF"	"Waist-hip ratio"	"rs175510"	0.0147954743255004	0.0174064403829417	0.395325086245385	2	"pan"
"PlGF_CVDI"	"PlGF"	"Waist-hip ratio"	"rs9551468"	-0.0790419161676647	0.0215568862275449	0.000245732779930304	2	"pan"
"PlGF_CVDI"	"PlGF"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0222396360812656	0.045865877451062	0.627758540453066	2	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs12368376"	0.00354295837023915	0.0230292294065545	0.877731041501716	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs17587226"	0.207328833172613	0.0279652844744455	1.2273734839041e-13	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs204993"	0.0295500335795836	0.012760241773002	0.0205697662542228	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs2076295"	0.0147299509001637	0.027823240589198	0.596519838726618	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs2487928"	0	0.025531914893617	1	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs2609280"	-0.144542772861357	0.0309734513274336	3.06125347306214e-06	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs3117427"	0.212786259541985	0.0267175572519084	1.66180885773707e-15	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs333947"	-0.0761124121779859	0.0281030444964871	0.00676220668864582	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs4740273"	0.0135938827527613	0.0169923534409516	0.423710797166793	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs7309382"	-0.0404721753794266	0.0320404721753794	0.206532441214479	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"rs7956208"	-0.050251256281407	0.0281407035175879	0.0741455311114069	11	"pan"
"RAGE_CVDI"	"RAGE"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0217049698811968	0.0262515024169053	0.408345513357724	11	"pan"
"REN_CVDI"	"REN"	"Waist-hip ratio"	"rs193280350"	-0.0325987144168962	0.0134297520661157	0.0152095569595356	2	"pan"
"REN_CVDI"	"REN"	"Waist-hip ratio"	"rs72936304"	-0.0170394036208733	0.0308839190628328	0.5811373696666	2	"pan"
"REN_CVDI"	"REN"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0301244483921894	0.0123157374953058	0.0144445975134075	2	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs10103048"	-0.0285234899328859	0.0335570469798658	0.395325086245385	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs17405635"	0.0187734668335419	0.0250312891113892	0.453254704753736	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs2239619"	-0.0056390977443609	0.0338345864661654	0.867632334778193	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs3087852"	0.0615563298490128	0.0232288037166086	0.00804917708551662	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs34861192"	0.00400484306603334	0.0100586756077117	0.690520984778355	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs445"	-0.00588235294117647	0.0352941176470588	0.867632334778193	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs6775731"	0.0300632911392405	0.0348101265822785	0.3877876816066	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"rs73008259"	0.00623052959501558	0.0249221183800623	0.802587348634153	8	"pan"
"RETN_CVDI"	"RETN"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0100089780052789	0.00764149244710395	0.190256807861145	8	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs11608458"	-0.0272206303724928	0.0272206303724928	0.317310507862914	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs12149545"	-0.0356589147286822	0.0155038759689922	0.0214482200433516	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs174528"	-0.0779436152570481	0.0298507462686567	0.00902485664639047	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs2740488"	0.13648771610555	0.0200181983621474	9.21999103859315e-12	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs2980888"	-0.161198288159772	0.0271041369472183	2.72487643776358e-09	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs380267"	0.0163511187607573	0.0206540447504303	0.428555063350619	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs45617141"	-0.059185242121445	0.03228285933897	0.0667530151696345	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs579459"	0.00378787878787879	0.0265151515151515	0.886403006367064	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs6073958"	0.00619621342512909	0.00860585197934596	0.471524995558502	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs705379"	-0.0263888888888889	0.0277777777777778	0.342112252616964	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs73593810"	0.0160197165742452	0.0178681454097351	0.369958168208807	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs822928"	0.0289193302891933	0.0273972602739726	0.291171315245308	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"rs964184"	-0.0121212121212121	0.0315151515151515	0.700522394103849	13	"pan"
"SCF_CVDI"	"SCF"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00108483767154072	0.0155089502563437	0.944234143959956	13	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs10781534"	-0.0473684210526316	0.0276315789473684	0.0864762654936656	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs10935473"	0.00645161290322581	0.0219354838709677	0.768668006560809	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs11065365"	-0.0283018867924528	0.0377358490566038	0.453254704753736	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs11220486"	-0.0174632352941176	0.0229779411764706	0.447254584875199	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs12740374"	-0.0513157894736842	0.0276315789473684	0.0632908322333453	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs150092813"	0.0240683229813665	0.031055900621118	0.438339659586755	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs4656716"	0.0522813688212928	0.0199619771863118	0.00881756378577397	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"rs507666"	-0.00211789622308507	0.00282386163078009	0.453254704753736	8	"pan"
"SELE_CVDI"	"SELE"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00204213513258211	0.00397492448662483	0.607423679793523	8	"pan"
"SIRT2_CVDI"	"SIRT2"	"Waist-hip ratio"	"rs144373891"	-0.0209334248455731	0.0176733013040494	0.236228639816427	1	"pan"
"SIRT2_CVDI"	"SIRT2"	"Waist-hip ratio"	"All - Wald ratio"	-0.0209334248455731	0.0176733013040494	0.236228639816427	1	"pan"
"SPON1_CVDI"	"SPON1"	"Waist-hip ratio"	"rs10832172"	-0.0135371179039301	0.0074235807860262	0.0682232466455102	1	"pan"
"SPON1_CVDI"	"SPON1"	"Waist-hip ratio"	"All - Wald ratio"	-0.0135371179039301	0.0074235807860262	0.0682232466455102	1	"pan"
"ST2_CVDI"	"ST2"	"Waist-hip ratio"	"rs11603123"	-0.030166710770045	0.0148187351151098	0.0417790537404093	6	"pan"
"ST2_CVDI"	"ST2"	"Waist-hip ratio"	"rs13020553"	0	0.0030993336432667	1	6	"pan"
"ST2_CVDI"	"ST2"	"Waist-hip ratio"	"rs186021206"	0.0312941176470588	0.0161176470588235	0.0521848354332519	6	"pan"
"ST2_CVDI"	"ST2"	"Waist-hip ratio"	"rs2460382"	0.0310880829015544	0.0272020725388601	0.253097908947116	6	"pan"
"ST2_CVDI"	"ST2"	"Waist-hip ratio"	"rs35518360"	-0.213278008298755	0.0307053941908714	3.75932701845179e-12	6	"pan"
"ST2_CVDI"	"ST2"	"Waist-hip ratio"	"rs635634"	-0.02	0.03	0.504985075093846	6	"pan"
"ST2_CVDI"	"ST2"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.00192477746197422	0.00995387866227367	0.846669527560412	6	"pan"
"TF_CVDI"	"TF"	"Waist-hip ratio"	"rs11589759"	-0.000543478260869565	0.0103260869565217	0.958025455470674	4	"pan"
"TF_CVDI"	"TF"	"Waist-hip ratio"	"rs492602"	-0.0441609421000981	0.00834151128557409	1.19592426688219e-07	4	"pan"
"TF_CVDI"	"TF"	"Waist-hip ratio"	"rs6041"	-0.034136546184739	0.0291164658634538	0.241030964418943	4	"pan"
"TF_CVDI"	"TF"	"Waist-hip ratio"	"rs635634"	-0.00723327305605787	0.0108499095840868	0.504985075093846	4	"pan"
"TF_CVDI"	"TF"	"Waist-hip ratio"	"All - Inverse variance weighted"	-0.0221837425206221	0.0115603400374962	0.0549903553236536	4	"pan"
"TIE2_CVDI"	"TIE2"	"Waist-hip ratio"	"rs11220490"	-0.0111008325624422	0.0259019426456984	0.668235141795249	6	"pan"
"TIE2_CVDI"	"TIE2"	"Waist-hip ratio"	"rs12548636"	0.154382470119522	0.0209163346613546	1.57161215359843e-13	6	"pan"
"TIE2_CVDI"	"TIE2"	"Waist-hip ratio"	"rs2922996"	-0.00280741156653565	0.0112296462661426	0.802587348634153	6	"pan"
"TIE2_CVDI"	"TIE2"	"Waist-hip ratio"	"rs34211178"	0.014647137150466	0.0266311584553928	0.582319373576693	6	"pan"
"TIE2_CVDI"	"TIE2"	"Waist-hip ratio"	"rs35030851"	-0.00220075803888006	0.00574642376818682	0.70173553985783	6	"pan"
"TIE2_CVDI"	"TIE2"	"Waist-hip ratio"	"rs8176743"	0.0168067226890756	0.00470018515880929	0.00034921514983795	6	"pan"
"TIE2_CVDI"	"TIE2"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0116037085142598	0.0112412605786107	0.301958463726722	6	"pan"
"TM_CVDI"	"TM"	"Waist-hip ratio"	"rs1042579"	0.0124688279301746	0.00623441396508728	0.0455002638963584	4	"pan"
"TM_CVDI"	"TM"	"Waist-hip ratio"	"rs612169"	0.0250728862973761	0.0104956268221574	0.0168994124245017	4	"pan"
"TM_CVDI"	"TM"	"Waist-hip ratio"	"rs61747728"	0.0499001996007984	0.0259481037924152	0.0544703900274774	4	"pan"
"TM_CVDI"	"TM"	"Waist-hip ratio"	"rs71354106"	-0.055022392834293	0.0255918106206014	0.031555214782181	4	"pan"
"TM_CVDI"	"TM"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.014239462969432	0.00955559226337772	0.136179375996746	4	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Waist-hip ratio"	"rs10982156"	-0.0183673469387755	0.0387755102040816	0.635725114509718	3	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Waist-hip ratio"	"rs1130094"	0.125391849529781	0.0297805642633229	2.54776442690202e-05	3	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Waist-hip ratio"	"rs4149584"	-0.00599486154724522	0.0211247502141022	0.776576082519392	3	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0286934115589688	0.0427059108501891	0.501657646134376	3	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Waist-hip ratio"	"rs2256974"	0.200274348422497	0.0329218106995885	1.17709270278884e-09	5	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Waist-hip ratio"	"rs4766578"	0.101902173913043	0.0230978260869565	1.02531502969757e-05	5	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Waist-hip ratio"	"rs4976646"	0.0354609929078014	0.0319148936170213	0.266520525805011	5	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Waist-hip ratio"	"rs5746026"	0.00372538584353379	0.0127727514635444	0.770541497710554	5	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Waist-hip ratio"	"rs61747728"	0.0555555555555556	0.0288888888888889	0.0544703900274774	5	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Waist-hip ratio"	"All - Inverse variance weighted"	0.0450184790140942	0.0296206958497351	0.128553224721275	5	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Waist-hip ratio"	"rs344560"	-0.00190445960958578	0.00634819869861927	0.764177155622095	1	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Waist-hip ratio"	"All - Wald ratio"	-0.00190445960958578	0.00634819869861927	0.764177155622095	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"Waist-hip ratio"	"rs142552223"	-0.00276125743415463	0.0110450297366185	0.802587348634153	7	"pan"
