"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"PAR-1_CVDI"	"PAR-1"	"Triglycerides"	"rs10761741"	-0.261554621848739	0.0357142857142857	2.4153262640072e-13	2	"pan"
"PAR-1_CVDI"	"PAR-1"	"Triglycerides"	"rs250727"	-0.019559902200489	0.0383048084759576	0.609604353481759	2	"pan"
"PAR-1_CVDI"	"PAR-1"	"Triglycerides"	"All - Inverse variance weighted"	-0.149016240322504	0.120701312215587	0.216984344124263	2	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Triglycerides"	"rs10499859"	-0.0664556962025316	0.0727848101265823	0.361219675214084	5	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Triglycerides"	"rs10761741"	-0.270652173913043	0.0369565217391304	2.41532626400718e-13	5	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Triglycerides"	"rs11594179"	-0.0329041487839771	0.0600858369098712	0.58395350774479	5	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Triglycerides"	"rs11639051"	-0.00138504155124654	0.0720221606648199	0.984657011841237	5	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Triglycerides"	"rs4734879"	0.00609756097560976	0.0579268292682927	0.916166996259808	5	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Triglycerides"	"All - Inverse variance weighted"	-0.129253711444901	0.0627127429989217	0.0392988596626606	5	"pan"
"PECAM-1_CVDI"	"PECAM-1"	"Triglycerides"	"rs507666"	0.0279375513557929	0.0123253903040263	0.0234105961611167	1	"pan"
"PECAM-1_CVDI"	"PECAM-1"	"Triglycerides"	"All - Wald ratio"	0.0279375513557929	0.0123253903040263	0.0234105961611167	1	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Triglycerides"	"rs10781366"	0.0649627263045793	0.0575079872204473	0.258632320510385	3	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Triglycerides"	"rs10819317"	-0.0243346007604563	0.0555133079847909	0.661128117889932	3	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Triglycerides"	"rs11829928"	-0.0188140033341272	0.0110740652536318	0.0893333665288348	3	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Triglycerides"	"All - Inverse variance weighted"	-0.0161332087232386	0.0108539999615241	0.137177656324366	3	"pan"
"PTX3_CVDI"	"PTX3"	"Triglycerides"	"rs13082208"	0.0157142857142857	0.0671428571428571	0.814951943236324	4	"pan"
"PTX3_CVDI"	"PTX3"	"Triglycerides"	"rs7913729"	-0.0287012676393207	0.013154747668022	0.029122954152385	4	"pan"
"PTX3_CVDI"	"PTX3"	"Triglycerides"	"rs869463"	-0.0459905660377358	0.03125	0.141102417349102	4	"pan"
"PTX3_CVDI"	"PTX3"	"Triglycerides"	"rs9859018"	0.0387972841901067	0.0514064015518914	0.450418815379629	4	"pan"
"PTX3_CVDI"	"PTX3"	"Triglycerides"	"All - Inverse variance weighted"	-0.0263116526040454	0.0116224110476206	0.0235819797470536	4	"pan"
"PlGF_CVDI"	"PlGF"	"Triglycerides"	"rs175048"	-0.0986899563318777	0.0410480349344978	0.0162054506025674	2	"pan"
"PlGF_CVDI"	"PlGF"	"Triglycerides"	"rs9551468"	-0.0730538922155689	0.0562874251497006	0.194331206108503	2	"pan"
"PlGF_CVDI"	"PlGF"	"Triglycerides"	"All - Inverse variance weighted"	-0.0897896178264658	0.033165684887426	0.00678319483650469	2	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs17587226"	0.0887174541947927	0.0588235294117647	0.131504186191315	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs204993"	0.130288784419073	0.0275352585627938	2.22639273118433e-06	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs2076295"	0.072013093289689	0.0556464811783961	0.195624786869267	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs2487928"	-0.100709219858156	0.0666666666666667	0.130880630802251	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs2609280"	-0.247787610619469	0.0811209439528024	0.00225401855154946	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs3117427"	0.239503816793893	0.058206106870229	3.87592384383918e-05	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs333947"	-0.161592505854801	0.053864168618267	0.00269979606326019	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs7309382"	0.129848229342327	0.0809443507588533	0.1086773200701	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"rs7976945"	0.0861723446893788	0.0731462925851703	0.238763840814318	9	"pan"
"RAGE_CVDI"	"RAGE"	"Triglycerides"	"All - Inverse variance weighted"	0.0642933207093246	0.0454216375808732	0.156928445994126	9	"pan"
"REN_CVDI"	"REN"	"Triglycerides"	"rs72936304"	-0.0862619808306709	0.0766773162939297	0.260589034273618	1	"pan"
"REN_CVDI"	"REN"	"Triglycerides"	"All - Wald ratio"	-0.0862619808306709	0.0766773162939297	0.260589034273618	1	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"rs10107630"	-0.0509666080843585	0.0826010544815466	0.537220691970024	7	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"rs17405635"	-0.00375469336670839	0.0663329161451815	0.954860828480677	7	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"rs2010527"	0.0512	0.0864	0.553453837615599	7	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"rs2239619"	0.0150375939849624	0.0639097744360902	0.813980460416918	7	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"rs3219175"	0.0161770543866614	0.0312624057165542	0.604834863245213	7	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"rs445"	-0.197647058823529	0.0988235294117647	0.0455002638963584	7	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"rs8075668"	0.0313588850174216	0.0557491289198606	0.57377540363273	7	"pan"
"RETN_CVDI"	"RETN"	"Triglycerides"	"All - Inverse variance weighted"	0.0039187316226135	0.0213202630824458	0.854167880879456	7	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs11608458"	0.0530085959885387	0.0687679083094556	0.440805726712719	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs12149545"	-0.343410852713178	0.0410852713178295	6.35257950882643e-17	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs174528"	0.723051409618574	0.0563847429519071	1.21061771261145e-37	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs1883025"	0.214705882352941	0.0392156862745098	4.37511611070643e-08	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs2980888"	-1.10271041369472	0.0542082738944365	5.4538340412153e-92	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs579459"	0.172979797979798	0.0517676767676768	0.000833379987246276	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs73593810"	-0.0455945779420826	0.0425138632162662	0.28351177934117	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs7679"	0.170177198261451	0.0143764627214978	2.50655171504477e-32	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs798893"	-0.035405872193437	0.0552677029360967	0.521766352836796	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs822928"	0.0426179604261796	0.0730593607305936	0.559668927199412	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"rs964184"	-2.83757575757576	0.0836363636363636	2.6161423932122e-252	11	"pan"
"SCF_CVDI"	"SCF"	"Triglycerides"	"All - Inverse variance weighted"	0.0296530991851527	0.152167280886613	0.845493376838564	11	"pan"
"SELE_CVDI"	"SELE"	"Triglycerides"	"rs10935473"	-0.0619354838709677	0.0438709677419355	0.158019253847399	5	"pan"
"SELE_CVDI"	"SELE"	"Triglycerides"	"rs12740374"	0.144736842105263	0.0526315789473684	0.00595952647010911	5	"pan"
"SELE_CVDI"	"SELE"	"Triglycerides"	"rs4656710"	0.0627973358705994	0.0466222645099905	0.17799995187925	5	"pan"
"SELE_CVDI"	"SELE"	"Triglycerides"	"rs507666"	0.0160018825744205	0.00705965407695023	0.0234105961611167	5	"pan"
"SELE_CVDI"	"SELE"	"Triglycerides"	"rs7047770"	-0.0674763832658569	0.0850202429149798	0.427398753621591	5	"pan"
"SELE_CVDI"	"SELE"	"Triglycerides"	"All - Inverse variance weighted"	0.0167426717014905	0.0113485516272268	0.140128271976798	5	"pan"
"SPON1_CVDI"	"SPON1"	"Triglycerides"	"rs10832172"	0.00131004366812227	0.014410480349345	0.927564826606211	1	"pan"
"SPON1_CVDI"	"SPON1"	"Triglycerides"	"All - Wald ratio"	0.00131004366812227	0.014410480349345	0.927564826606211	1	"pan"
"ST2_CVDI"	"ST2"	"Triglycerides"	"rs13107325"	0.246608140462889	0.0614525139664805	5.99552131116403e-05	4	"pan"
"ST2_CVDI"	"ST2"	"Triglycerides"	"rs2460382"	-0.0958549222797927	0.0699481865284974	0.170571316384161	4	"pan"
"ST2_CVDI"	"ST2"	"Triglycerides"	"rs635634"	0.19	0.0625	0.00236578148620881	4	"pan"
"ST2_CVDI"	"ST2"	"Triglycerides"	"rs950880"	0.00960942343459392	0.00743955362678239	0.19647260583939	4	"pan"
"ST2_CVDI"	"ST2"	"Triglycerides"	"All - Inverse variance weighted"	0.014259148573273	0.0210875521087059	0.498921323913332	4	"pan"
"TF_CVDI"	"TF"	"Triglycerides"	"rs11589759"	-0.0320652173913044	0.0260869565217391	0.219009323830433	4	"pan"
"TF_CVDI"	"TF"	"Triglycerides"	"rs492602"	-0.0682041216879293	0.0171736997055937	7.14429222900034e-05	4	"pan"
"TF_CVDI"	"TF"	"Triglycerides"	"rs6041"	0.0833333333333333	0.0813253012048193	0.305508842003805	4	"pan"
"TF_CVDI"	"TF"	"Triglycerides"	"rs635634"	0.0687160940325497	0.0226039783001808	0.00236578148620881	4	"pan"
"TF_CVDI"	"TF"	"Triglycerides"	"All - Inverse variance weighted"	-0.0188392450435255	0.034651573302119	0.586664127362232	4	"pan"
"TIE2_CVDI"	"TIE2"	"Triglycerides"	"rs10804683"	-0.0818553888130969	0.0682128240109141	0.230139340443417	5	"pan"
"TIE2_CVDI"	"TIE2"	"Triglycerides"	"rs11220490"	-0.0148011100832562	0.0703052728954672	0.833256914830536	5	"pan"
"TIE2_CVDI"	"TIE2"	"Triglycerides"	"rs1394519"	-0.063681592039801	0.0507462686567164	0.20951435212	5	"pan"
"TIE2_CVDI"	"TIE2"	"Triglycerides"	"rs2273720"	0.00146842878120411	0.0143171806167401	0.918308934545483	5	"pan"
"TIE2_CVDI"	"TIE2"	"Triglycerides"	"rs8176743"	0.0125338270901581	0.0101125195841048	0.215183846976251	5	"pan"
"TIE2_CVDI"	"TIE2"	"Triglycerides"	"All - Inverse variance weighted"	0.00545911499637619	0.00818632973828478	0.504863190399359	5	"pan"
"TM_CVDI"	"TM"	"Triglycerides"	"rs3176123"	0.00561510974987238	0.0104645227156713	0.591554054889021	2	"pan"
"TM_CVDI"	"TM"	"Triglycerides"	"rs612169"	-0.0629737609329446	0.0204081632653061	0.00203063844500034	2	"pan"
"TM_CVDI"	"TM"	"Triglycerides"	"All - Inverse variance weighted"	-0.00866420227572311	0.0278478569020822	0.755704564621338	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Triglycerides"	"rs10495562"	0.131329113924051	0.0727848101265823	0.0711767966609922	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Triglycerides"	"rs10982156"	-0.195918367346939	0.110204081632653	0.0754403596268005	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Triglycerides"	"All - Inverse variance weighted"	0.0319380384840305	0.150488847498536	0.831928689821174	2	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Triglycerides"	"rs2256974"	0.183813443072702	0.0877914951989026	0.0362822563270125	4	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Triglycerides"	"rs4766578"	0.107336956521739	0.046195652173913	0.0201507295214441	4	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Triglycerides"	"rs4976646"	0.122340425531915	0.0656028368794326	0.0622003484015521	4	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Triglycerides"	"rs5746026"	0.00558807876530069	0.0377860564129856	0.882431692229302	4	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Triglycerides"	"All - Inverse variance weighted"	0.0695501775060324	0.0357667856374217	0.0518295847740407	4	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Triglycerides"	"rs344560"	0.00491985399142993	0.017457546421203	0.778082928698548	1	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Triglycerides"	"All - Wald ratio"	0.00491985399142993	0.017457546421203	0.778082928698548	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"Triglycerides"	"rs16840522"	0.0307971014492754	0.0416666666666667	0.459827797596796	4	"pan"
"TRAIL_CVDI"	"TRAIL"	"Triglycerides"	"rs1801689"	-0.0938473520249221	0.0514018691588785	0.067886786267999	4	"pan"
"TRAIL_CVDI"	"TRAIL"	"Triglycerides"	"rs2304456"	-0.0340953118946145	0.0298333979077877	0.253097908947116	4	"pan"
"TRAIL_CVDI"	"TRAIL"	"Triglycerides"	"rs673408"	0.0578034682080925	0.0543352601156069	0.287405814744335	4	"pan"
"TRAIL_CVDI"	"TRAIL"	"Triglycerides"	"All - Inverse variance weighted"	-0.0151066982352978	0.0282008212760637	0.592177711216916	4	"pan"
"TRANCE_CVDI"	"TRANCE"	"Triglycerides"	"rs11713634"	0.0371428571428571	0.0504761904761905	0.461822562879907	3	"pan"
"TRANCE_CVDI"	"TRANCE"	"Triglycerides"	"rs2062305"	-0.00248138957816377	0.0281224152191894	0.92968966605199	3	"pan"
"TRANCE_CVDI"	"TRANCE"	"Triglycerides"	"rs2242313"	-0.00718993409227082	0.0281605751947274	0.798476611229563	3	"pan"
"TRANCE_CVDI"	"TRANCE"	"Triglycerides"	"All - Inverse variance weighted"	0.000813610174469475	0.0185124128632916	0.964944706094702	3	"pan"
"U-PAR_CVDI"	"U-PAR"	"Triglycerides"	"rs12449427"	-0.0535947712418301	0.0836601307189543	0.521766352836796	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Triglycerides"	"rs2162500"	-0.117352056168506	0.0471414242728185	0.0127972696413118	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Triglycerides"	"rs2302524"	-0.0470588235294118	0.0470588235294118	0.317310507862914	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Triglycerides"	"rs2633317"	-0.00379867046533713	0.0455840455840456	0.933586496294755	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Triglycerides"	"rs3967200"	-0.341463414634146	0.0885750962772786	0.00011569535477458	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Triglycerides"	"rs4253311"	0.111940298507463	0.0584577114427861	0.0555060720111431	6	"pan"
"U-PAR_CVDI"	"U-PAR"	"Triglycerides"	"All - Inverse variance weighted"	-0.0484684363392128	0.0470881980343794	0.303333195449225	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Triglycerides"	"rs10738760"	-0.0261780104712042	0.0479930191972077	0.585440934568927	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Triglycerides"	"rs10761731"	-0.423913043478261	0.0638586956521739	3.17326105150315e-11	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Triglycerides"	"rs6921438"	0.013689407540395	0.0107719928186715	0.203787947474472	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Triglycerides"	"rs6993770"	0.0120481927710843	0.0261044176706827	0.644412333769812	4	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Triglycerides"	"All - Inverse variance weighted"	0.00188928741271841	0.0378041948607107	0.960141830458029	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Triglycerides"	"rs1511801"	-0.05	0.0247368421052632	0.0432511405161693	3	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Triglycerides"	"rs1801020"	0.261089987325729	0.0899873257287706	0.00371489310665036	3	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Triglycerides"	"rs5030072"	-0.0634595701125896	0.0491299897645855	0.19647260583939	3	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Triglycerides"	"All - Inverse variance weighted"	-0.0348799784910631	0.0515183861039017	0.498380940653025	3	"pan"
"mAmP_CVDI"	"mAmP"	"Triglycerides"	"rs11150189"	-0.0536294691224269	0.0276273022751896	0.0522368760834801	2	"pan"
"mAmP_CVDI"	"mAmP"	"Triglycerides"	"rs1800961"	0.00547856912665163	0.0302932645826619	0.85648448075814	2	"pan"
"mAmP_CVDI"	"mAmP"	"Triglycerides"	"All - Inverse variance weighted"	-0.0267903174935697	0.0294290594633013	0.362645603326395	2	"pan"
"t-PA_CVDI"	"t-PA"	"Triglycerides"	"rs10965545"	-0.0529616724738676	0.0738675958188153	0.473385738834384	2	"pan"
"t-PA_CVDI"	"t-PA"	"Triglycerides"	"rs4759521"	0.0687134502923977	0.0716374269005848	0.337466223819214	2	"pan"
"t-PA_CVDI"	"t-PA"	"Triglycerides"	"All - Inverse variance weighted"	0.00974037674557825	0.0608089842059105	0.87273936583592	2	"pan"
